Date,Open,High,Low,Close,Adj Close,Volume
3/1/2019,43.57,43.787498,43.2225,43.7425,42.470604,103544800
3/4/2019,43.922501,44.4375,43.4925,43.962502,42.684212,109744800
3/5/2019,43.985001,44,43.634998,43.8825,42.606533,78949600
3/6/2019,43.6675,43.872501,43.485001,43.630001,42.361378,83241600
3/7/2019,43.467499,43.610001,43.005001,43.125,41.871067,99185600
3/8/2019,42.580002,43.267502,42.375,43.227501,41.970589,95997600
3/11/2019,43.872501,44.779999,43.837502,44.724998,43.424541,128044000
3/12/2019,45,45.6675,44.842499,45.227501,43.912434,129870400
3/13/2019,45.5625,45.825001,45.23,45.427502,44.106617,124130000
3/14/2019,45.974998,46.025002,45.639999,45.932499,44.596928,94318000
3/15/2019,46.212502,46.8325,45.935001,46.529999,45.177048,156171600
3/18/2019,46.450001,47.0975,46.447498,47.005001,45.638237,104879200
3/19/2019,47.087502,47.247501,46.48,46.6325,45.276581,126585600
3/20/2019,46.557499,47.372501,46.182499,47.040001,45.672234,124140800
3/21/2019,47.505001,49.0825,47.452499,48.772499,47.354347,204136800
3/22/2019,48.834999,49.422501,47.695,47.762501,46.373718,169630800
3/25/2019,47.877499,47.994999,46.650002,47.185001,45.813015,175381200
3/26/2019,47.915001,48.220001,46.145,46.697498,45.339684,199202000
3/27/2019,47.1875,47.439999,46.637501,47.1175,45.747475,119393600
3/28/2019,47.237499,47.389999,46.8825,47.18,45.808155,83121600
3/29/2019,47.4575,47.52,47.134998,47.487499,46.106712,94256000
4/1/2019,47.91,47.919998,47.095001,47.810001,46.419846,111448000
4/2/2019,47.772499,48.615002,47.762501,48.505001,47.09462,91062800
4/3/2019,48.3125,49.125,48.287498,48.837502,47.417461,93087200
4/4/2019,48.697498,49.092499,48.285,48.922501,47.499985,76457200
4/5/2019,49.112499,49.275002,48.982498,49.25,47.817963,74106400
4/8/2019,49.105,50.057499,49.084999,50.025002,48.570435,103526800
4/9/2019,50.080002,50.712502,49.807499,49.875,48.424801,143072800
4/10/2019,49.669998,50.185001,49.544998,50.154999,48.696648,86781200
4/11/2019,50.212502,50.25,49.610001,49.737499,48.291286,83603200
4/12/2019,49.799999,50.035,49.052502,49.717499,48.271873,111042800
4/15/2019,49.645,49.962502,49.502499,49.807499,48.359257,70146400
4/16/2019,49.865002,50.342499,49.639999,49.8125,48.364105,102785600
4/17/2019,49.884998,50.845001,49.6525,50.782501,49.305908,115627200
4/18/2019,50.779999,51.037498,50.630001,50.965,49.483093,96783200
4/22/2019,50.7075,51.235001,50.584999,51.1325,49.645729,77758000
4/23/2019,51.107498,51.9375,50.974998,51.869999,50.361782,93292000
4/24/2019,51.84,52.119999,51.762501,51.790001,50.284115,70162400
4/25/2019,51.7075,51.939999,51.279999,51.32,49.827778,74172800
4/26/2019,51.224998,51.25,50.529999,51.075001,49.589897,74596400
4/29/2019,51.099998,51.4925,50.965,51.1525,49.665142,88818800
4/30/2019,50.764999,50.849998,49.7775,50.1675,48.708786,186139600
5/1/2019,52.470001,53.827499,52.307499,52.630001,51.099686,259309200
5/2/2019,52.459999,53.162498,52.032501,52.287498,50.767147,127985200
5/3/2019,52.7225,52.959999,52.557499,52.9375,51.398251,83569600
5/6/2019,51.072498,52.209999,50.875,52.119999,50.604515,129772400
5/7/2019,51.470001,51.855,50.2075,50.715,49.240368,155054800
5/8/2019,50.474998,51.334999,50.4375,50.724998,49.250069,105358000
5/9/2019,50.099998,50.419998,49.165001,50.18,48.720921,139634400
5/10/2019,49.355,49.712502,48.192501,49.294998,48.045967,164834800
5/13/2019,46.927502,47.369999,45.712502,46.43,45.253563,229722400
5/14/2019,46.602501,47.424999,46.352501,47.165001,45.96994,146118800
5/15/2019,46.567501,47.9375,46.505001,47.73,46.520622,106178800
5/16/2019,47.477501,48.1175,47.209999,47.52,46.315945,132125600
5/17/2019,46.732498,47.724998,46.689999,47.25,46.05278,131516400
5/20/2019,45.880001,46.087502,45.07,45.772499,44.612728,154449200
5/21/2019,46.305,47,46.174999,46.650002,45.467987,113459200
5/22/2019,46.165001,46.427502,45.637501,45.695,44.537186,118994400
5/23/2019,44.950001,45.134998,44.452499,44.915001,43.776955,146118800
5/24/2019,45.049999,45.535,44.654999,44.7425,43.608822,94858800
5/28/2019,44.73,45.147499,44.477501,44.557499,43.428501,111792800
5/29/2019,44.105,44.837502,44,44.345001,43.221394,113924800
5/30/2019,44.487499,44.807499,44.1675,44.575001,43.445572,84873600
5/31/2019,44.057499,44.497501,43.747501,43.767502,42.658531,108174400
6/3/2019,43.900002,44.48,42.567501,43.325001,42.227238,161584400
6/4/2019,43.860001,44.9575,43.630001,44.91,43.772079,123872000
6/5/2019,46.07,46.247501,45.285,45.634998,44.478718,119093600
6/6/2019,45.77,46.3675,45.537498,46.305,45.131737,90105200
6/7/2019,46.627499,47.98,46.442501,47.537498,46.333,122737600
6/10/2019,47.952499,48.842499,47.904999,48.145,46.925114,104883600
6/11/2019,48.715,49,48.400002,48.702499,47.468479,107731600
6/12/2019,48.487499,48.9925,48.3475,48.547501,47.317413,73012800
6/13/2019,48.674999,49.197498,48.400002,48.537498,47.307663,86698400
6/14/2019,47.887501,48.397499,47.575001,48.185001,46.9641,75046000
6/17/2019,48.224998,48.740002,48.0425,48.4725,47.244316,58676400
6/18/2019,49.012501,50.072498,48.802502,49.612499,48.355427,106204000
6/19/2019,49.919998,49.970001,49.327499,49.467499,48.2141,84496800
6/20/2019,50.092499,50.1525,49.5075,49.865002,48.601532,86056000
6/21/2019,49.700001,50.212502,49.537498,49.695,48.435833,191202400
6/24/2019,49.634998,50.040001,49.5425,49.645,48.387108,72881600
6/25/2019,49.607498,49.814999,48.822498,48.892502,47.653675,84281200
6/26/2019,49.442501,50.247501,49.337502,49.950001,48.684372,104270000
6/27/2019,50.072498,50.392502,49.892502,49.935001,48.669754,83598800
6/28/2019,49.669998,49.875,49.262501,49.48,48.226284,124442400
7/1/2019,50.7925,51.122501,50.162498,50.387501,49.11079,109012000
7/2/2019,50.352501,50.782501,50.34,50.682499,49.398319,67740800
7/3/2019,50.82,51.110001,50.672501,51.102501,49.807674,45448000
7/5/2019,50.837502,51.27,50.724998,51.057499,49.763817,69062000
7/8/2019,50.202499,50.349998,49.602501,50.005001,48.73798,101354400
7/9/2019,49.799999,50.377499,49.702499,50.310001,49.035252,82312000
7/10/2019,50.462502,50.932499,50.389999,50.807499,49.520153,71588400
7/11/2019,50.827499,51.0975,50.427502,50.4375,49.159527,80767200
7/12/2019,50.612499,51,50.549999,50.825001,49.537209,70380800
7/15/2019,51.022499,51.467499,51,51.302502,50.002609,67789600
7/16/2019,51.147499,51.5275,50.875,51.125,49.829609,67467200
7/17/2019,51.012501,51.272499,50.817501,50.837502,49.549389,56430000
7/18/2019,51,51.470001,50.924999,51.415001,50.112259,74162400
7/19/2019,51.447498,51.625,50.59,50.647499,49.364208,83717200
7/22/2019,50.912498,51.807499,50.9025,51.805,50.492378,89111600
7/23/2019,52.115002,52.227501,51.822498,52.209999,50.887115,73420800
7/24/2019,51.9175,52.287498,51.7925,52.1675,50.845692,59966400
7/25/2019,52.2225,52.310001,51.682499,51.755001,50.443642,55638400
7/26/2019,51.869999,52.432499,51.785,51.935001,50.61908,70475600
7/29/2019,52.115002,52.66,52.110001,52.419998,51.091785,86693600
7/30/2019,52.189999,52.540001,51.827499,52.195,50.87249,135742800
7/31/2019,54.105,55.342499,52.825001,53.259998,51.910503,277125600
8/1/2019,53.474998,54.5075,51.685001,52.107498,50.787205,216071600
8/2/2019,51.3825,51.607498,50.407501,51.005001,49.712643,163448400
8/5/2019,49.497501,49.662498,48.145,48.334999,47.110294,209572000
8/6/2019,49.077499,49.517502,48.509998,49.25,48.00211,143299200
8/7/2019,48.852501,49.889999,48.455002,49.759998,48.499187,133457600
8/8/2019,50.049999,50.8825,49.8475,50.857498,49.568878,108038000
8/9/2019,50.325001,50.689999,49.822498,50.247501,49.160412,98478800
8/12/2019,49.904999,50.512501,49.787498,50.119999,49.035671,89927600
8/13/2019,50.255001,53.035,50.119999,52.2425,51.112251,188874000
8/14/2019,50.790001,51.610001,50.647499,50.6875,49.590897,146189600
8/15/2019,50.865002,51.285,49.9175,50.435001,49.343861,108909600
8/16/2019,51.07,51.790001,50.959999,51.625,50.50811,110481600
8/19/2019,52.654999,53.182499,52.5075,52.587502,51.449783,97654400
8/20/2019,52.720001,53.337502,52.580002,52.59,51.45224,107537200
8/21/2019,53.247501,53.412498,52.900002,53.16,52.009903,86141600
8/22/2019,53.297501,53.610001,52.6875,53.115002,51.965874,89014800
8/23/2019,52.357498,53.012501,50.25,50.66,49.563988,187272000
8/26/2019,51.465,51.797501,51.264999,51.622501,50.505665,104174400
8/27/2019,51.965,52.137501,50.8825,51.040001,49.935772,103493200
8/28/2019,51.025002,51.43,50.830002,51.3825,50.270855,63755200
8/29/2019,52.125,52.330002,51.665001,52.252499,51.122036,83962000
8/30/2019,52.540001,52.612499,51.799999,52.185001,51.056,84573600
